method,ate,se,ci_lower,ci_upper,n_treated,n_control,ground_truth_ate,bias,abs_bias,relative_bias,covers_truth,study,pattern,beta,seed,dataset_path,ground_truth_se,n_obs,propensity_mean,propensity_std,propensity_min,propensity_max,n_used,r_squared,n_matched,match_rate,caliper_used,error
psm,-0.002323933927708133,0.039313454889766085,-0.07937830551164966,0.0747304376562334,1378.0,1841.0,0.0284647210722925,-0.030788655000000633,0.030788655000000633,-1.0816426032001503,True,flag,age,2.0,42,confounded_datasets/flag/age_beta2.0_seed42.csv,0.0255526400898314,3219,,,,,,,1378.0,1.0,0.05615292157530405,
naive,-0.026984100234858754,0.036266296837615085,-0.09806604203658432,0.044097841566866816,1548.0,1610.0,0.0284647210722925,-0.05544882130715126,0.05544882130715126,-1.9479840032975073,True,flag,demo_basic,0.1,42,confounded_datasets/flag/demo_basic_beta0.1_seed42.csv,0.0255526400898314,3158,,,,,,,,,,
ipw,-0.007733090909586071,0.032978166690485956,-0.07237029762293855,0.056904115803766406,,,0.0284647210722925,-0.036197811981878575,0.036197811981878575,-1.2716728152700378,True,flag,demo_basic,0.1,42,confounded_datasets/flag/demo_basic_beta0.1_seed42.csv,0.0255526400898314,3158,0.49018693209677533,0.04426302737970262,0.4115203175733953,0.6597405386637727,3158.0,,,,,
outcome_regression,-0.00723041063571501,0.024337819381583657,-0.05493253662361897,0.04047171535218896,,,0.0284647210722925,-0.03569513170800751,0.03569513170800751,-1.2540130506584546,True,flag,demo_basic,0.1,42,confounded_datasets/flag/demo_basic_beta0.1_seed42.csv,0.0255526400898314,3158,,,,,3158.0,0.4363085519919073,,,,
aipw,-0.008074332730229956,0.027370600669430978,-0.06172071004231467,0.04557204458185476,,,0.0284647210722925,-0.03653905380252245,0.03653905380252245,-1.2836610522099756,True,flag,demo_basic,0.1,42,confounded_datasets/flag/demo_basic_beta0.1_seed42.csv,0.0255526400898314,3158,0.49018693209677533,0.04426302737970262,,,3158.0,,,,,
psm,0.08458383353341237,0.037000155467020776,0.012063528818051644,0.1571041382487731,1548.0,1610.0,0.0284647210722925,0.05611911246111986,0.05611911246111986,1.9715321403850357,True,flag,demo_basic,0.1,42,confounded_datasets/flag/demo_basic_beta0.1_seed42.csv,0.0255526400898314,3158,,,,,,,1547.0,0.9993540051679587,0.008852605475940524,
naive,-0.02643379396601686,0.036126418036284205,-0.0972415733171339,0.04437398538510018,1561.0,1625.0,0.0284647210722925,-0.054898515038309365,0.054898515038309365,-1.9286510800117225,True,flag,demo_basic,0.25,42,confounded_datasets/flag/demo_basic_beta0.25_seed42.csv,0.0255526400898314,3186,,,,,,,,,,
ipw,-1.2238672240094672e-06,0.03359352747003393,-0.06584453770849051,0.06584208997404249,,,0.0284647210722925,-0.02846594493951651,0.02846594493951651,-1.000042995932435,True,flag,demo_basic,0.25,42,confounded_datasets/flag/demo_basic_beta0.25_seed42.csv,0.0255526400898314,3186,0.48994906076348516,0.08876736661919929,0.33447012276242155,0.8062033482858518,3186.0,,,,,
outcome_regression,0.0014547702589950522,0.025885052546137554,-0.04927993273143455,0.05218947324942466,,,0.0284647210722925,-0.027009950813297448,0.027009950813297448,-0.9488921653122706,True,flag,demo_basic,0.25,42,confounded_datasets/flag/demo_basic_beta0.25_seed42.csv,0.0255526400898314,3186,,,,,3186.0,0.4422343469361204,,,,
aipw,-0.0019937617723596126,0.0275644410374697,-0.05602006620580022,0.052032542661081,,,0.0284647210722925,-0.030458482844652114,0.030458482844652114,-1.0700432569599403,True,flag,demo_basic,0.25,42,confounded_datasets/flag/demo_basic_beta0.25_seed42.csv,0.0255526400898314,3186,0.48994906076348516,0.08876736661919929,,,3186.0,,,,,
psm,0.09174613362675021,0.036088569408893455,0.02101253758531904,0.1624797296681814,1561.0,1625.0,0.0284647210722925,0.06328141255445771,0.06328141255445771,2.223152385499948,True,flag,demo_basic,0.25,42,confounded_datasets/flag/demo_basic_beta0.25_seed42.csv,0.0255526400898314,3186,,,,,,,1558.0,0.9980781550288277,0.01775347332383986,
naive,-0.03758138997505078,0.03602041543479519,-0.10818140422724935,0.03301862427714779,1573.0,1635.0,0.0284647210722925,-0.06604611104734329,0.06604611104734329,-2.320279579750825,True,flag,demo_basic,0.5,42,confounded_datasets/flag/demo_basic_beta0.5_seed42.csv,0.0255526400898314,3208,,,,,,,,,,
ipw,0.006249601907599267,0.037944478594766594,-0.06812157613814325,0.08062077995334178,,,0.0284647210722925,-0.022215119164693233,0.022215119164693233,-0.7804439435142536,True,flag,demo_basic,0.5,42,confounded_datasets/flag/demo_basic_beta0.5_seed42.csv,0.0255526400898314,3208,0.49038548025144624,0.15722973634772125,0.21838370458299483,0.951310953457361,3208.0,,,,,
outcome_regression,0.015265463110183704,0.028051882373154226,-0.039716226341198584,0.070247152561566,,,0.0284647210722925,-0.013199257962108796,0.013199257962108796,-0.4637058599164327,True,flag,demo_basic,0.5,42,confounded_datasets/flag/demo_basic_beta0.5_seed42.csv,0.0255526400898314,3208,,,,,3208.0,0.43162194710740176,,,,
aipw,0.004105221714175433,0.029811128766487102,-0.054324590668139286,0.06253503409649015,,,0.0284647210722925,-0.024359499358117067,0.024359499358117067,-0.8557786073592885,True,flag,demo_basic,0.5,42,confounded_datasets/flag/demo_basic_beta0.5_seed42.csv,0.0255526400898314,3208,0.49038548025144624,0.15722973634772125,,,3208.0,,,,,
psm,-0.05948207836353081,0.03683566647561673,-0.1316799846557396,0.01271582792867798,1573.0,1635.0,0.0284647210722925,-0.08794679943582331,0.08794679943582331,-3.0896771906692084,False,flag,demo_basic,0.5,42,confounded_datasets/flag/demo_basic_beta0.5_seed42.csv,0.0255526400898314,3208,,,,,,,1569.0,0.9974570883661793,0.03144594726954425,
naive,-0.036865378586531605,0.03586132595144825,-0.10715357745137018,0.03342282027830697,1566.0,1627.0,0.0284647210722925,-0.06533009965882411,0.06533009965882411,-2.295125235652363,True,flag,demo_basic,0.75,42,confounded_datasets/flag/demo_basic_beta0.75_seed42.csv,0.0255526400898314,3193,,,,,,,,,,
ipw,0.0523814994463665,0.04304841889094651,-0.031993401579888656,0.13675640047262166,,,0.0284647210722925,0.023916778374073997,0.023916778374073997,0.8402252849529778,True,flag,demo_basic,0.75,42,confounded_datasets/flag/demo_basic_beta0.75_seed42.csv,0.0255526400898314,3193,0.490445796719936,0.20552284177688512,0.13860846103782287,0.98643545728339,3193.0,,,,,
outcome_regression,0.04667185320674761,0.03215972250270319,-0.01636120289855065,0.10970490931204588,,,0.0284647210722925,0.01820713213445511,0.01820713213445511,0.6396385226545535,True,flag,demo_basic,0.75,42,confounded_datasets/flag/demo_basic_beta0.75_seed42.csv,0.0255526400898314,3193,,,,,3193.0,0.4330000398527023,,,,
aipw,0.04684632386568469,0.031350913521588634,-0.014601466636629028,0.1082941143679984,,,0.0284647210722925,0.018381602793392193,0.018381602793392193,0.6457678874389114,True,flag,demo_basic,0.75,42,confounded_datasets/flag/demo_basic_beta0.75_seed42.csv,0.0255526400898314,3193,0.490445796719936,0.20552284177688512,,,3193.0,,,,,
psm,0.10289712947758911,0.034143702887037906,0.03597547181899481,0.16981878713618342,1566.0,1627.0,0.0284647210722925,0.07443240840529661,0.07443240840529661,2.61490032578429,False,flag,demo_basic,0.75,42,confounded_datasets/flag/demo_basic_beta0.75_seed42.csv,0.0255526400898314,3193,,,,,,,1566.0,1.0,0.04110456835537703,
naive,-0.060351474555296214,0.03614865886468931,-0.13120284593008727,0.010499896819494842,1559.0,1610.0,0.0284647210722925,-0.08881619562758872,0.08881619562758872,-3.120220127997046,False,flag,demo_basic,1.0,42,confounded_datasets/flag/demo_basic_beta1.0_seed42.csv,0.0255526400898314,3169,,,,,,,,,,
ipw,0.03239729420110171,0.04796843022036033,-0.06162082903080453,0.12641541743300794,,,0.0284647210722925,0.0039325731288092115,0.0039325731288092115,0.1381560394996166,True,flag,demo_basic,1.0,42,confounded_datasets/flag/demo_basic_beta1.0_seed42.csv,0.0255526400898314,3169,0.49191542300995433,0.24812160105875952,0.07717522845962532,0.99,3169.0,,,,,
outcome_regression,0.04068502824850944,0.03217249383690372,-0.022373059671821856,0.10374311616884074,,,0.0284647210722925,0.01222030717621694,0.01222030717621694,0.42931413749605163,True,flag,demo_basic,1.0,42,confounded_datasets/flag/demo_basic_beta1.0_seed42.csv,0.0255526400898314,3169,,,,,3169.0,0.43927369634146085,,,,
aipw,0.034106641584860445,0.03369446440309276,-0.031934508645201365,0.10014779181492225,,,0.0284647210722925,0.005641920512567945,0.005641920512567945,0.19820747578165374,True,flag,demo_basic,1.0,42,confounded_datasets/flag/demo_basic_beta1.0_seed42.csv,0.0255526400898314,3169,0.49191542300995433,0.24812160105875952,,,3169.0,,,,,
psm,-0.13881761813128035,0.03687838101175696,-0.21109924491432397,-0.06653599134823672,1559.0,1610.0,0.0284647210722925,-0.16728233920357286,0.16728233920357286,-5.876830437885623,False,flag,demo_basic,1.0,42,confounded_datasets/flag/demo_basic_beta1.0_seed42.csv,0.0255526400898314,3169,,,,,,,1559.0,1.0,0.04962722764900784,
naive,-0.08048279762011745,0.03626840823712175,-0.15156887776487607,-0.009396717475358835,1561.0,1605.0,0.0284647210722925,-0.10894751869240996,0.10894751869240996,-3.8274577999803148,False,flag,demo_basic,1.5,42,confounded_datasets/flag/demo_basic_beta1.5_seed42.csv,0.0255526400898314,3166,,,,,,,,,,
ipw,0.07984110380280729,0.06403448138661245,-0.04566647971495311,0.20534868732056769,,,0.0284647210722925,0.051376382730514786,0.051376382730514786,1.8049143218383563,True,flag,demo_basic,1.5,42,confounded_datasets/flag/demo_basic_beta1.5_seed42.csv,0.0255526400898314,3166,0.4928515656749121,0.294881518402493,0.02637776865304455,0.99,3166.0,,,,,
outcome_regression,0.03655377876458083,0.03390498484515573,-0.0298999915319244,0.10300754906108606,,,0.0284647210722925,0.008089057692288331,0.008089057692288331,0.28417835789587986,True,flag,demo_basic,1.5,42,confounded_datasets/flag/demo_basic_beta1.5_seed42.csv,0.0255526400898314,3166,,,,,3166.0,0.4354533312955946,,,,
aipw,0.06437822732448635,0.05438964334543885,-0.0422254736325738,0.1709819282815465,,,0.0284647210722925,0.03591350625219385,0.03591350625219385,1.2616848119109791,True,flag,demo_basic,1.5,42,confounded_datasets/flag/demo_basic_beta1.5_seed42.csv,0.0255526400898314,3166,0.4928515656749121,0.294881518402493,,,3166.0,,,,,
psm,0.07041807754491902,0.036408536875349104,-0.0009426547307652272,0.14177880982060326,1561.0,1605.0,0.0284647210722925,0.04195335647262652,0.04195335647262652,1.4738720385166124,True,flag,demo_basic,1.5,42,confounded_datasets/flag/demo_basic_beta1.5_seed42.csv,0.0255526400898314,3166,,,,,,,1561.0,1.0,0.05902542832348711,
naive,-0.09929754840638827,0.03634929422647369,-0.1705421650902767,-0.02805293172249984,1578.0,1584.0,0.0284647210722925,-0.12776226947868077,0.12776226947868077,-4.488442699094083,False,flag,demo_basic,2.0,42,confounded_datasets/flag/demo_basic_beta2.0_seed42.csv,0.0255526400898314,3162,,,,,,,,,,
ipw,-0.03361908878513553,0.06644006726635328,-0.16384162062718796,0.0966034430569169,,,0.0284647210722925,-0.062083809857428035,0.062083809857428035,-2.1810791575913346,True,flag,demo_basic,2.0,42,confounded_datasets/flag/demo_basic_beta2.0_seed42.csv,0.0255526400898314,3162,0.4986128503393165,0.3236340303403304,0.01,0.99,3162.0,,,,,
outcome_regression,0.026040358935978433,0.033647292043071604,-0.039908333468441914,0.09198905134039878,,,0.0284647210722925,-0.002424362136314067,0.002424362136314067,-0.08517076735643604,True,flag,demo_basic,2.0,42,confounded_datasets/flag/demo_basic_beta2.0_seed42.csv,0.0255526400898314,3162,,,,,3162.0,0.4342275964200034,,,,
aipw,0.010807220520050871,0.06765758302429577,-0.12180164220756884,0.14341608324767058,,,0.0284647210722925,-0.017657500552241627,0.017657500552241627,-0.6203293019241773,True,flag,demo_basic,2.0,42,confounded_datasets/flag/demo_basic_beta2.0_seed42.csv,0.0255526400898314,3162,0.4986128503393165,0.3236340303403304,,,3162.0,,,,,
psm,-0.1331741505220596,0.036898932574268926,-0.2054960583676267,-0.060852242676492516,1578.0,1584.0,0.0284647210722925,-0.1616388715943521,0.1616388715943521,-5.678568610731656,False,flag,demo_basic,2.0,42,confounded_datasets/flag/demo_basic_beta2.0_seed42.csv,0.0255526400898314,3162,,,,,,,1578.0,1.0,0.06486917241378783,
naive,0.304714264181279,0.016922417640586093,0.2715463256057303,0.33788220275682773,1531.0,1625.0,0.2867651053248066,0.017949158856472414,0.017949158856472414,0.06259185139050362,True,gainloss,demo_full,0.1,42,confounded_datasets/gainloss/demo_full_beta0.1_seed42.csv,0.0120862568057278,3156,,,,,,,,,,
ipw,0.3034027373619379,0.017919657162949507,0.26828020932255686,0.33852526540131894,,,0.2867651053248066,0.01663763203713131,0.01663763203713131,0.058018328339797746,True,gainloss,demo_full,0.1,42,confounded_datasets/gainloss/demo_full_beta0.1_seed42.csv,0.0120862568057278,3156,0.48511615613933945,0.045780922024087366,0.41022985023489705,0.6988166289577326,3156.0,,,,,
outcome_regression,0.3030853842473759,0.017821973443107098,0.268154316298886,0.33801645219586585,,,0.2867651053248066,0.01632027892256932,0.01632027892256932,0.05691166261000981,True,gainloss,demo_full,0.1,42,confounded_datasets/gainloss/demo_full_beta0.1_seed42.csv,0.0120862568057278,3156,,,,,3156.0,0.09659414909837527,,,,
aipw,0.30346842839738153,0.016969800584864962,0.2702076192510462,0.33672923754371686,,,0.2867651053248066,0.016703323072574938,0.016703323072574938,0.05824740445200192,True,gainloss,demo_full,0.1,42,confounded_datasets/gainloss/demo_full_beta0.1_seed42.csv,0.0120862568057278,3156,0.48511615613933945,0.045780922024087366,,,3156.0,,,,,
psm,0.36185499673416066,0.016846894749911114,0.3288350830243349,0.3948749104439864,1531.0,1625.0,0.2867651053248066,0.07508989140935407,0.07508989140935407,0.26185156427698186,False,gainloss,demo_full,0.1,42,confounded_datasets/gainloss/demo_full_beta0.1_seed42.csv,0.0120862568057278,3156,,,,,,,1531.0,1.0,0.009156184404817474,
naive,0.3076555039576283,0.016979505582256582,0.2743756730164054,0.3409353348988512,1517.0,1612.0,0.2867651053248066,0.020890398632821716,0.020890398632821716,0.07284846811874149,True,gainloss,demo_full,0.25,42,confounded_datasets/gainloss/demo_full_beta0.25_seed42.csv,0.0120862568057278,3129,,,,,,,,,,
ipw,0.3055888283118151,0.016422231728728556,0.27340125412350713,0.3377764025001231,,,0.2867651053248066,0.018823722987008518,0.018823722987008518,0.06564160923864042,True,gainloss,demo_full,0.25,42,confounded_datasets/gainloss/demo_full_beta0.25_seed42.csv,0.0120862568057278,3129,0.48480805549254463,0.09334523368430064,0.30202628521239805,0.8679656281146275,3129.0,,,,,
outcome_regression,0.30522951903452655,0.016351356707804254,0.27318085988723023,0.3372781781818229,,,0.2867651053248066,0.018464413709719962,0.018464413709719962,0.06438863504262873,True,gainloss,demo_full,0.25,42,confounded_datasets/gainloss/demo_full_beta0.25_seed42.csv,0.0120862568057278,3129,,,,,3129.0,0.09787192974339487,,,,
aipw,0.3059031160500859,0.017344249063834964,0.2719083878849694,0.3398978442152024,,,0.2867651053248066,0.01913801072527932,0.01913801072527932,0.06673758546599494,True,gainloss,demo_full,0.25,42,confounded_datasets/gainloss/demo_full_beta0.25_seed42.csv,0.0120862568057278,3129,0.48480805549254463,0.09334523368430064,,,3129.0,,,,,
psm,0.2857142857142858,0.01736077367126985,0.2516871693185969,0.3197414021099747,1517.0,1612.0,0.2867651053248066,-0.0010508196105207812,0.0010508196105207812,-0.003664391486302222,True,gainloss,demo_full,0.25,42,confounded_datasets/gainloss/demo_full_beta0.25_seed42.csv,0.0120862568057278,3129,,,,,,,1512.0,0.996704021094265,0.01866904673686013,
naive,0.31366795970976535,0.016971734063661422,0.28040336094498897,0.34693255847454174,1499.0,1620.0,0.2867651053248066,0.026902854384958763,0.026902854384958763,0.0938149512803765,True,gainloss,demo_full,0.5,42,confounded_datasets/gainloss/demo_full_beta0.5_seed42.csv,0.0120862568057278,3119,,,,,,,,,,
ipw,0.31390358200330937,0.017546018898800503,0.2795133849616604,0.34829377904495834,,,0.2867651053248066,0.027138476678502776,0.027138476678502776,0.09463660736463797,True,gainloss,demo_full,0.5,42,confounded_datasets/gainloss/demo_full_beta0.5_seed42.csv,0.0120862568057278,3119,0.4806011366968037,0.16955807267277176,0.1448377433876235,0.9784802171484694,3119.0,,,,,
outcome_regression,0.31141092877697973,0.01692579679810284,0.27823636705269816,0.3445854905012613,,,0.2867651053248066,0.024645823452173143,0.024645823452173143,0.0859442902728973,True,gainloss,demo_full,0.5,42,confounded_datasets/gainloss/demo_full_beta0.5_seed42.csv,0.0120862568057278,3119,,,,,3119.0,0.10202363991265784,,,,
aipw,0.3134222638936307,0.018470236556173726,0.2772206002435302,0.3496239275437312,,,0.2867651053248066,0.026657158568824113,0.026657158568824113,0.09295816706370424,True,gainloss,demo_full,0.5,42,confounded_datasets/gainloss/demo_full_beta0.5_seed42.csv,0.0120862568057278,3119,0.4806011366968037,0.16955807267277176,,,3119.0,,,,,
psm,0.2865731462925851,0.01743487512498328,0.2524007910476179,0.3207455015375523,1499.0,1620.0,0.2867651053248066,-0.00019195903222146704,0.00019195903222146704,-0.0006693946671232654,True,gainloss,demo_full,0.5,42,confounded_datasets/gainloss/demo_full_beta0.5_seed42.csv,0.0120862568057278,3119,,,,,,,1497.0,0.9986657771847899,0.03391161453455435,
naive,0.31506980302161014,0.01692989777236614,0.2818872033877725,0.34825240265544777,1494.0,1638.0,0.2867651053248066,0.02830469769680355,0.02830469769680355,0.09870342371239355,True,gainloss,demo_full,0.75,42,confounded_datasets/gainloss/demo_full_beta0.75_seed42.csv,0.0120862568057278,3132,,,,,,,,,,
ipw,0.3149044830892307,0.019552320329937395,0.27658193524255337,0.353227030935908,,,0.2867651053248066,0.0281393777644241,0.0281393777644241,0.09812692423840003,True,gainloss,demo_full,0.75,42,confounded_datasets/gainloss/demo_full_beta0.75_seed42.csv,0.0120862568057278,3132,0.4770337987131929,0.22383252421509203,0.06472766057650425,0.99,3132.0,,,,,
outcome_regression,0.31330921170018805,0.017966752924908087,0.2780943759673682,0.3485240474330079,,,0.2867651053248066,0.02654410637538146,0.02654410637538146,0.09256393432288801,True,gainloss,demo_full,0.75,42,confounded_datasets/gainloss/demo_full_beta0.75_seed42.csv,0.0120862568057278,3132,,,,,3132.0,0.10219440379522926,,,,
aipw,0.31431325441192665,0.020422420227323306,0.27428531076637297,0.3543411980574803,,,0.2867651053248066,0.027548149087120055,0.027548149087120055,0.09606520659449637,True,gainloss,demo_full,0.75,42,confounded_datasets/gainloss/demo_full_beta0.75_seed42.csv,0.0120862568057278,3132,0.4770337987131929,0.22383252421509203,,,3132.0,,,,,
